/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E01310.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E01310.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E02571.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E02571.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E01968.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E01968.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E01594.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E01594.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E00465.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E00465.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E02105.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E02105.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E02584.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E02584.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E01248.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E01248.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E00651.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E00651.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E01560.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E01560.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E02965.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E02965.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E01819.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E01819.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E01154.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E01154.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E02799.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E02799.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E01605.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E01605.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E00516.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E00516.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E00778.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E00778.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E01223.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E01223.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E00257.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E00257.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E02532.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E02532.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E02249.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E02249.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E02044.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E02044.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E00861.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E00861.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E02437.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E02437.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E01643.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E01643.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E00904.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E00904.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E02552.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E02552.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E02975.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E02975.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E00606.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E00606.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E01006.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E01006.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E02301.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E02301.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E01652.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E01652.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E00121.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E00121.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E00631.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E00631.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E00325.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E00325.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E00854.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E00854.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E02061.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E02061.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E01104.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E01104.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E00315.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E00315.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E01327.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E01327.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E00203.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E00203.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E01997.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E01997.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E00856.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E00856.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E01231.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E01231.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E02925.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E02925.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E00353.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E00353.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E01375.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E01375.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E00722.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E00722.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E01676.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E01676.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E02761.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E02761.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E00078.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E00078.txt
/home/jhjeong/jiho_deep/AI_hub_data/eval/wav/KsponSpeech_E00378.wav,/home/jhjeong/jiho_deep/AI_hub_data/eval/txt/KsponSpeech_E00378.txt
